id,x,y,z,tonn,ore,waste,ni,grade,process,blockvalue,destination,period
38802,22,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38803,23,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38804,24,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38805,25,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38806,26,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38807,27,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38808,28,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38809,29,11,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38810,30,11,34,1389.4,0.0,1389.4,0.0,0.0,0.0,-4862.7,0,
38811,40,11,34,2044.9,0.0,2044.9,0.0,0.0,0.0,-7156.9,0,
38812,41,11,34,2208.3,824.7,1383.6,9.34,0.3,416.0,69835.2,1,0
38813,9,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38814,10,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38815,11,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38816,12,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38817,13,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38818,14,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38819,15,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38820,16,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38821,17,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38822,18,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38823,19,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38824,20,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38825,21,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38826,22,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38827,23,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38828,24,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38829,25,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38830,26,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38831,27,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38832,28,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38833,29,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38834,30,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38835,31,12,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38836,41,12,34,7354.1,5264.1,2090.0,63.43,2.01,2309.3,514270.7,1,0
38837,42,12,34,1038.7,1038.7,0.0,9.54,0.26,584.1,66265.6,1,0
38838,0,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38839,3,13,34,192.4,192.4,0.0,1.22,0.02,103.9,5586.4,1,8
38840,8,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38841,9,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38842,10,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38843,11,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38844,12,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38845,13,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38846,14,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38847,15,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38848,16,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38849,17,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38850,18,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38851,19,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38852,20,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38853,21,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38854,22,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38855,23,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38856,24,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38857,25,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38858,26,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38859,27,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38860,28,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38861,29,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38862,30,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38863,31,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38864,32,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38865,42,13,34,4582.5,4582.5,0.0,30.46,0.8,2383.1,152656.1,1,2
38866,51,13,34,6946.9,0.0,6946.9,0.0,0.0,0.0,-24313.9,0,
38867,52,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38868,53,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38869,54,13,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38870,0,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38871,1,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38872,2,14,34,25008.8,0.0,25008.8,0.0,0.0,0.0,-87530.5,0,
38873,3,14,34,1550.6,1550.6,0.0,10.13,0.35,706.8,51125.0,1,12
38874,4,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38875,5,14,34,26398.1,0.0,26398.1,0.0,0.0,0.0,-92393.3,0,
38876,6,14,34,16672.5,0.0,16672.5,0.0,0.0,0.0,-58353.6,0,
38877,7,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38878,8,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38879,9,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38880,10,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38881,11,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38882,12,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38883,13,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38884,14,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38885,15,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38886,16,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38887,17,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38888,18,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38889,19,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38890,20,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38891,21,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38892,22,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38893,23,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38894,24,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38895,25,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38896,26,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38897,27,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38898,28,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38899,29,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38900,30,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38901,31,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38902,32,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38903,33,14,34,4168.1,0.0,4168.1,0.0,0.0,0.0,-14588.3,0,
38904,41,14,34,7040.0,7040.0,0.0,46.67,1.28,4259.3,233889.3,1,8
38905,42,14,34,8656.0,8656.0,0.0,65.01,2.26,5304.5,387868.7,1,6
38906,49,14,34,2778.8,0.0,2778.8,0.0,0.0,0.0,-9725.5,0,
38907,50,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38908,51,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38909,52,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38910,53,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38911,54,14,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38912,0,15,34,5229.2,5229.2,0.0,43.29,0.95,2970.5,272599.6,1,7
38913,1,15,34,4012.4,3998.2,14.2,47.89,0.93,2316.8,381772.3,1,0
38914,2,15,34,3535.7,3535.7,0.0,23.96,0.6,1422.2,122637.3,1,4
38915,3,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38916,4,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38917,5,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38918,6,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38919,7,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38920,8,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38921,9,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38922,10,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38923,11,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38924,12,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38925,13,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38926,14,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38927,15,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38928,16,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38929,17,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38930,18,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38931,19,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38932,20,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38933,21,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38934,22,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38935,23,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38936,24,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38937,25,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38938,26,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38939,27,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38940,28,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38941,29,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38942,30,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38943,31,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38944,32,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38945,33,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38946,41,15,34,19319.0,16967.7,2351.3,163.33,4.1,7684.7,1157458.0,1,2
38947,42,15,34,8031.6,8031.6,0.0,56.27,2.64,3668.7,323605.3,1,4
38948,48,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38949,49,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38950,50,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38951,51,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38952,52,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38953,53,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38954,54,15,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38955,0,16,34,5229.2,5229.2,0.0,43.29,0.95,2970.5,272599.6,1,11
38956,1,16,34,18771.0,16337.2,2433.8,122.84,3.23,8070.2,705792.8,1,4
38957,2,16,34,13860.1,11233.8,2626.3,66.6,1.63,4626.0,266298.0,1,8
38958,3,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38959,4,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38960,5,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38961,6,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38962,7,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38963,8,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38964,9,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38965,10,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38966,11,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38967,12,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38968,13,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38969,14,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38970,15,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38971,16,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38972,17,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38973,18,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38974,19,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38975,20,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38976,21,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38977,22,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38978,23,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38979,24,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38980,25,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38981,26,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38982,27,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38983,28,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38984,29,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38985,30,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38986,31,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38987,32,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38988,33,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38989,39,16,34,9473.5,7136.0,2337.5,66.13,1.59,3038.4,450100.3,1,2
38990,40,16,34,16981.7,16981.7,0.0,158.52,3.67,7547.4,1101856.6,1,1
38991,41,16,34,21125.7,21125.7,0.0,170.94,9.52,7680.6,1161298.9,1,0
38992,42,16,34,1384.0,1384.0,0.0,7.03,0.67,446.3,29082.5,1,3
38993,47,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38994,48,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38995,49,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38996,50,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38997,51,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38998,52,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
38999,53,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39000,54,16,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39001,0,17,34,20396.1,12888.6,7507.5,100.13,2.46,7135.8,572609.4,1,10
39002,1,17,34,19044.5,2910.7,16133.8,10.71,0.53,834.1,-66655.9,0,9
39003,2,17,34,11253.0,5971.9,5281.1,24.45,1.08,1774.7,6353.8,1,19
39004,3,17,34,11156.4,8777.9,2378.5,49.66,1.45,3471.9,182962.2,1,10
39005,4,17,34,6641.3,6641.3,0.0,40.85,0.93,2438.9,179218.1,1,6
39006,5,17,34,8813.8,6325.0,2488.8,67.47,2.17,2510.6,513113.7,1,6
39007,6,17,34,2365.0,0.0,2365.0,0.0,0.0,0.0,-8277.5,0,
39008,7,17,34,7067.5,4675.0,2392.5,28.42,0.57,1357.2,112283.1,1,5
39009,8,17,34,2474.8,0.0,2474.8,0.0,0.0,0.0,-8661.6,0,
39010,9,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39011,10,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39012,11,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39013,12,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39014,13,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39015,14,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39016,15,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39017,16,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39018,17,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39019,18,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39020,19,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39021,20,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39022,21,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39023,22,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39024,23,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39025,24,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39026,25,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39027,26,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39028,27,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39029,28,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39030,29,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39031,30,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39032,31,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39033,32,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39034,33,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39035,34,17,34,26398.1,0.0,26398.1,0.0,0.0,0.0,-92393.3,0,
39036,37,17,34,5060.0,5060.0,0.0,33.49,1.08,2114.3,170479.1,1,6
39037,39,17,34,12072.6,9666.3,2406.3,76.4,2.04,4223.2,459329.7,1,3
39038,40,17,34,22000.0,22000.0,0.0,154.62,6.37,8063.2,875686.0,1,2
39039,41,17,34,17171.7,11552.8,5618.9,61.52,5.26,4306.9,250102.8,1,1
39040,46,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39041,47,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39042,48,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39043,49,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39044,50,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39045,51,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39046,52,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39047,53,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39048,54,17,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39049,0,18,34,13661.1,2323.8,11337.3,14.14,0.42,1063.3,23021.1,1,20
39050,1,18,34,107.4,0.0,107.4,0.0,0.0,0.0,-375.9,0,
39051,2,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39052,3,18,34,9304.4,9168.2,136.2,74.64,2.04,4379.4,469913.9,1,11
39053,4,18,34,18700.0,18700.0,0.0,185.7,5.02,10696.0,1359280.6,1,2
39054,5,18,34,12760.0,12760.0,0.0,112.25,2.8,6178.1,750170.8,1,3
39055,6,18,34,15235.0,15235.0,0.0,112.54,3.39,5952.1,650113.5,1,2
39056,7,18,34,19497.3,17104.8,2392.5,155.88,4.65,7148.4,1075783.6,1,1
39057,8,18,34,17063.8,17063.8,0.0,126.04,3.87,5877.1,729441.6,1,7
39058,9,18,34,4565.3,2131.3,2434.0,17.75,0.52,834.3,106145.3,1,4
39059,10,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39060,11,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39061,12,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39062,13,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39063,14,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39064,15,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39065,16,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39066,17,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39067,18,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39068,19,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39069,20,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39070,21,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39071,22,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39072,23,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39073,24,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39074,25,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39075,26,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39076,27,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39077,28,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39078,29,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39079,30,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39080,31,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39081,32,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39082,33,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39083,34,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39084,36,18,34,13530.0,8222.5,5307.5,75.07,1.98,4588.3,499469.7,1,3
39085,37,18,34,22000.3,22000.3,0.0,211.7,7.1,9686.5,1543536.9,1,3
39086,38,18,34,13942.5,13942.5,0.0,65.07,2.1,5209.4,141638.8,1,15
39087,39,18,34,12333.8,12333.8,0.0,88.8,2.55,5029.4,496309.2,1,7
39088,40,18,34,22274.8,19662.3,2612.5,147.59,4.03,9493.7,850353.6,1,5
39089,41,18,34,17507.8,0.0,17507.8,0.0,0.0,0.0,-61277.2,0,13
39090,44,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,18
39091,45,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39092,46,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39093,47,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39094,48,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39095,49,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39096,50,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39097,51,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39098,52,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39099,53,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39100,54,18,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39101,0,19,34,10.7,0.0,10.7,0.0,0.0,0.0,-37.5,0,
39102,1,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39103,2,19,34,6314.5,4138.9,2175.6,21.39,0.62,1499.5,58107.0,1,17
39104,3,19,34,18829.2,18829.2,0.0,145.19,3.5,8306.3,860758.4,1,6
39105,4,19,34,17160.0,17160.0,0.0,134.14,2.71,9095.0,796373.2,1,4
39106,5,19,34,4427.5,4427.5,0.0,31.86,0.91,1776.6,177915.7,1,3
39107,6,19,34,13158.3,13158.3,0.0,101.65,2.78,4833.8,609731.8,1,2
39108,7,19,34,19332.5,19332.5,0.0,144.25,4.68,7183.4,848486.8,1,7
39109,8,19,34,19428.8,19428.8,0.0,111.32,3.79,6048.3,449976.8,1,10
39110,9,19,34,12650.0,12650.0,0.0,83.66,2.17,5560.5,415760.7,1,7
39111,10,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39112,11,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39113,12,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39114,13,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39115,14,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
39116,15,19,34,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
