id,x,y,z,tonn,au,cu,profit_proc,blockvalue,destination,period
23119,25,59,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23120,25,59,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23121,25,59,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23122,25,59,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23123,25,59,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23124,25,59,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23125,25,59,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23126,25,59,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23127,25,59,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23128,25,59,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23129,25,59,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23130,25,59,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23131,25,59,13,44371.162,0.0,0.0,-4.0,-39934.0458,0,
23132,26,0,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23133,26,0,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23134,26,0,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23135,26,0,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23136,26,0,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23137,26,0,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23138,26,0,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23139,26,0,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23140,26,0,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23141,26,0,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23142,26,0,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23143,26,0,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23144,26,0,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23145,26,0,13,44584.286,0.0,0.0,-4.0,-40125.8574,0,
23146,26,1,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23147,26,1,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23148,26,1,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23149,26,1,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23150,26,1,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23151,26,1,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23152,26,1,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23153,26,1,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23154,26,1,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23155,26,1,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23156,26,1,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23157,26,1,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23158,26,1,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23159,26,1,13,45594.181,0.0,0.0,-4.0,-41034.7629,0,
23160,26,2,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23161,26,2,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23162,26,2,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23163,26,2,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23164,26,2,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23165,26,2,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23166,26,2,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23167,26,2,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23168,26,2,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23169,26,2,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23170,26,2,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23171,26,2,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23172,26,2,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23173,26,2,13,46945.98,0.0,0.0,-4.0,-42251.382000000005,0,
23174,26,3,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23175,26,3,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23176,26,3,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23177,26,3,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23178,26,3,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23179,26,3,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23180,26,3,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23181,26,3,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23182,26,3,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23183,26,3,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23184,26,3,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23185,26,3,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23186,26,3,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23187,26,3,13,49922.157,0.0,0.0,-4.0,-44929.9413,0,
23188,26,4,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23189,26,4,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23190,26,4,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23191,26,4,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23192,26,4,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23193,26,4,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23194,26,4,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23195,26,4,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23196,26,4,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23197,26,4,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23198,26,4,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23199,26,4,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23200,26,4,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23201,26,4,13,51203.625,0.0,0.0,-4.0,-46083.262500000004,0,
23202,26,5,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23203,26,5,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23204,26,5,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23205,26,5,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23206,26,5,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23207,26,5,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23208,26,5,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23209,26,5,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23210,26,5,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23211,26,5,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23212,26,5,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23213,26,5,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23214,26,5,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23215,26,5,13,50966.29,0.0,0.0,-4.0,-45869.661,0,
23216,26,6,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23217,26,6,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23218,26,6,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23219,26,6,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23220,26,6,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23221,26,6,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23222,26,6,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23223,26,6,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23224,26,6,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23225,26,6,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23226,26,6,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23227,26,6,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23228,26,6,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23229,26,6,13,50270.531,0.0,0.0,-4.0,-45243.477900000005,0,
23230,26,7,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23231,26,7,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23232,26,7,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23233,26,7,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23234,26,7,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23235,26,7,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23236,26,7,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23237,26,7,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23238,26,7,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23239,26,7,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23240,26,7,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23241,26,7,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23242,26,7,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23243,26,7,13,49736.374,0.0,0.0,-4.0,-44762.736600000004,0,
23244,26,8,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23245,26,8,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23246,26,8,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23247,26,8,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23248,26,8,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23249,26,8,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23250,26,8,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23251,26,8,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23252,26,8,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23253,26,8,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23254,26,8,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23255,26,8,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23256,26,8,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23257,26,8,13,49574.337,0.0,0.0,-4.0,-44616.9033,0,
23258,26,9,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23259,26,9,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23260,26,9,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23261,26,9,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23262,26,9,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23263,26,9,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23264,26,9,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23265,26,9,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23266,26,9,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23267,26,9,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23268,26,9,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23269,26,9,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23270,26,9,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23271,26,9,13,50725.826,0.0,0.0,-4.0,-45653.2434,0,
23272,26,10,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23273,26,10,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23274,26,10,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23275,26,10,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23276,26,10,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23277,26,10,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23278,26,10,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23279,26,10,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23280,26,10,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23281,26,10,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23282,26,10,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23283,26,10,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23284,26,10,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23285,26,10,13,54173.603,0.0,0.0,-4.0,-48756.2427,0,14
23286,26,11,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23287,26,11,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23288,26,11,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23289,26,11,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23290,26,11,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23291,26,11,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23292,26,11,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23293,26,11,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23294,26,11,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23295,26,11,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23296,26,11,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23297,26,11,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23298,26,11,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23299,26,11,13,58279.476,0.0,0.0,-4.0,-52451.5284,0,13
23300,26,12,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23301,26,12,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23302,26,12,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23303,26,12,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23304,26,12,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23305,26,12,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23306,26,12,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23307,26,12,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23308,26,12,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23309,26,12,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23310,26,12,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23311,26,12,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23312,26,12,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23313,26,12,13,61001.011,0.0,0.0,-4.0,-54900.9099,0,13
23314,26,12,14,1031.464,0.0,0.0,-4.0,-928.3176,0,12
23315,26,13,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23316,26,13,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23317,26,13,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23318,26,13,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23319,26,13,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23320,26,13,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23321,26,13,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23322,26,13,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23323,26,13,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23324,26,13,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23325,26,13,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23326,26,13,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23327,26,13,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23328,26,13,13,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23329,26,13,14,3046.303,0.0,0.0,-4.0,-2741.6727,0,12
23330,26,14,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23331,26,14,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23332,26,14,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23333,26,14,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23334,26,14,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23335,26,14,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23336,26,14,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23337,26,14,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23338,26,14,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23339,26,14,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23340,26,14,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23341,26,14,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23342,26,14,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23343,26,14,13,62400.013,0.0,0.0,-4.0,-56160.0117,0,12
23344,26,14,14,4956.418,0.0,0.0,-4.0,-4460.7762,0,10
23345,26,15,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23346,26,15,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23347,26,15,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23348,26,15,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23349,26,15,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23350,26,15,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23351,26,15,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23352,26,15,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23353,26,15,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23354,26,15,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23355,26,15,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23356,26,15,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23357,26,15,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23358,26,15,13,64800.018,0.0,0.0,-4.0,-58320.0162,0,10
23359,26,15,14,5905.189,0.0,0.0,-4.0,-5314.6701,0,10
23360,26,16,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23361,26,16,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23362,26,16,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23363,26,16,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23364,26,16,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23365,26,16,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23366,26,16,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23367,26,16,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23368,26,16,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23369,26,16,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23370,26,16,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23371,26,16,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23372,26,16,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23373,26,16,13,64318.741,0.0,0.0,-4.0,-57886.8669,0,10
23374,26,16,14,2265.042,0.0,0.0,-4.0,-2038.5378,0,8
23375,26,17,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23376,26,17,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23377,26,17,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23378,26,17,3,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23379,26,17,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23380,26,17,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23381,26,17,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23382,26,17,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23383,26,17,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23384,26,17,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23385,26,17,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23386,26,17,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23387,26,17,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23388,26,17,13,59420.097,0.0,0.0,-4.0,-53478.0873,0,8
23389,26,18,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23390,26,18,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23391,26,18,2,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23392,26,18,3,61760.0,0.019961135,0.028205952,-3.540963320872,-55584.0,0,
23393,26,18,4,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23394,26,18,5,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,14
23395,26,18,6,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23396,26,18,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,13
23397,26,18,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23398,26,18,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23399,26,18,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23400,26,18,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23401,26,18,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,8
23402,26,18,13,52061.005,0.0,0.0,-4.0,-46854.9045,0,7
23403,26,19,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23404,26,19,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23405,26,19,2,61480.0,0.013077421,0.014821077,-3.740467247992,-55332.0,0,
23406,26,19,3,68520.0,0.183829528,0.237022753,-0.0286626519679998,-61668.0,0,
23407,26,19,4,67520.0,0.098832921,0.152417035,-1.58343743708,-60768.0,0,14
23408,26,19,5,64080.0,0.041404483,0.061479384,-3.014352478984,-57672.0,0,13
23409,26,19,6,61880.0,0.007795732,0.010827406,-3.822846316256,-55692.0,0,13
23410,26,19,7,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23411,26,19,8,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,12
23412,26,19,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23413,26,19,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23414,26,19,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,8
23415,26,19,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,7
23416,26,19,13,42454.014,0.0,0.0,-4.0,-38208.6126,0,6
23417,26,20,0,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23418,26,20,1,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,
23419,26,20,2,67160.0,0.225062524,0.258183427,0.501620791648,-26755.14763292032,1,
23420,26,20,3,72360.001,0.261111108,0.319999996,1.453146599584,40025.688499044845,1,14
23421,26,20,4,72360.001,0.181481479,0.266666663,0.288622163352001,-44239.300871227046,1,13
23422,26,20,5,71120.003,0.141687283,0.215922376,-0.564704393096,-64008.0027,0,13
23423,26,20,6,70000.0,0.137062841,0.190279978,-0.886281413528,-63000.0,0,12
23424,26,20,7,65880.0,0.072003629,0.093564037,-2.436308993912,-59292.0,0,12
23425,26,20,8,63800.0,0.030664572,0.037805636,-3.357052146336,-57420.0,0,10
23426,26,20,9,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,10
23427,26,20,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,8
23428,26,20,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,7
23429,26,20,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,6
23430,26,20,13,34194.069,0.0,0.0,-4.0,-30774.662100000005,0,5
23431,26,21,0,73199.997,0.550375706,0.4128757,4.54729188328,266981.75491422036,1,
23432,26,21,1,70670.0,0.395020529,0.36869111,2.94968200836,144851.0275308012,1,
23433,26,21,2,72989.998,0.487257172,0.522109892,5.330826601248,323406.0247634383,1,14
23434,26,21,3,72360.001,0.280370366,0.333703699,1.743860656816,61061.75797106642,1,13
23435,26,21,4,72360.001,0.237777774,0.348148143,1.605007322672,51014.33057355325,1,13
23436,26,21,5,72360.001,0.194074071,0.346666662,1.278897703448,27417.038200394985,1,12
23437,26,21,6,72360.001,0.16259259,0.261851848,0.100654753072,-57840.62286705533,1,12
23438,26,21,7,72360.001,0.17222222,0.236296293,-0.119025238048,-65124.00090000001,0,10
23439,26,21,8,72080.002,0.148351827,0.190366254,-0.805383579784,-64872.0018,0,10
23440,26,21,9,64200.0,0.029221178,0.035482859,-3.393435135984,-57780.0,0,8
23441,26,21,10,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,7
23442,26,21,11,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,6
23443,26,21,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,5
23444,26,21,13,33629.726,0.0,0.0,-4.0,-30266.7534,0,5
23445,26,22,0,74250.0,0.644074074,0.515185185,6.36309036776,405634.45980618,1,
23446,26,22,1,74250.0,0.728518519,0.679259259,8.809087407896,587249.7400362779,1,14
23447,26,22,2,74250.0,0.782962963,0.796666667,10.517031115128,714064.560298254,1,13
23448,26,22,3,74250.0,0.562592593,0.601111111,6.754071112744,434664.7801212419,1,13
23449,26,22,4,73340.0,0.502735233,0.67562998,7.16966154436,459816.9776633624,1,12
23450,26,22,5,72430.0,0.300135303,0.55163192,4.33853989212,249053.44438625162,1,12
23451,26,22,6,72360.0,0.238148145,0.397407402,2.162485842728,91353.47557979809,1,10
23452,26,22,7,72360.0,0.203333331,0.2637037,0.40995846028,-35459.4058141392,1,10
23453,26,22,8,72360.0,0.167407405,0.199999997,-0.561955606391999,-65124.0,0,8
23454,26,22,9,70960.0,0.13898533,0.145028171,-1.382386545456,-63864.0,0,7
23455,26,22,10,63800.0,0.034025073,0.030664572,-3.413696744152,-57420.0,0,6
23456,26,22,11,61880.0,0.006496443,0.005630251,-3.890586036296,-55692.0,0,5
23457,26,22,12,61200.012,0.0,0.0,-4.0,-55080.010800000004,0,5
23458,26,22,13,38147.614,0.0,0.0,-4.0,-34332.852600000006,0,5
23459,26,23,0,74250.0,0.709259259,0.678518519,8.664388151736,576505.820266398,1,14
23460,26,23,1,74250.0,0.844814815,0.791481481,10.896536292184,742242.819694662,1,13
23461,26,23,2,74250.0,0.827777778,0.688148148,9.611967407312,646863.579992916,1,13
23462,26,23,3,74250.0,0.777037037,0.642592593,8.739585189512,582089.2003212661,1,12
23463,26,23,4,74250.0,0.749259259,0.893703704,11.371434075576,777503.980111518,1,12
23464,26,23,5,74040.0,0.527920036,0.917363575,10.07085716368,679010.2643988671,1,10
23465,26,23,6,72990.0,0.462064679,0.61388274,6.18619311068,385839.23514853313,1,10
23466,26,23,7,72360.0,0.343703699,0.356666662,2.450915469688,112224.24338662367,1,8
23467,26,23,8,72360.0,0.237407404,0.235925923,0.338314016992,-40643.59773045889,1,8
23468,26,23,9,72360.0,0.226296293,0.20296296,-0.11164746412,-65124.0,0,6
