id,x,y,z,cost,value,rock_tonnes,ore_tonnes,blockvalue,period
4052,34,30,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4053,35,30,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4054,5,31,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4055,24,31,12,64395.01407,228582.176,71550.01563,71550.0,164187.16193,3
4056,25,31,12,64395.01407,245282.964,71550.01563,71550.0,180887.94993,4
4057,26,31,12,64395.01407,204369.692,71550.01563,71550.0,139974.67793,6
4058,27,31,12,64395.01407,175695.572,71550.01563,71550.0,111300.55792999998,7
4059,28,31,12,64395.01407,139458.264,71550.01563,71550.0,75063.24992999999,8
4060,29,31,12,64395.01407,8465.944,71550.01563,71550.0,-55929.07007,9
4061,30,31,12,62370.0,0.0,69300.0,0.0,-62370.0,9
4062,31,31,12,55665.0,0.0,61850.0,0.0,-55665.0,10
4063,32,31,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4064,33,31,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4065,34,31,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4066,35,31,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4067,36,31,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4068,5,32,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4069,23,32,12,65097.0,158138.4336,72330.0,72330.0,93041.43359999999,4
4070,24,32,12,64404.0,160031.1784,71560.0,66760.0,95627.1784,4
4071,25,32,12,64665.01407,205692.1472,71850.01563,71850.0,141027.13313,6
4072,26,32,12,63972.0,75663.384,71080.0,66280.0,11691.384000000005,7
4073,27,32,12,64170.0,102681.528,71300.0,68900.0,38511.528000000006,8
4074,28,32,12,64395.01407,64664.664,71550.01563,71550.0,269.6499299999996,9
4075,29,32,12,64395.01407,0.0,71550.01563,0.0,-64395.01407,9
4076,30,32,12,62595.0,0.0,69550.0,0.0,-62595.0,10
4077,31,32,12,56250.0,0.0,62500.0,0.0,-56250.0,10
4078,32,32,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4079,33,32,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4080,34,32,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4081,35,32,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4082,6,33,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4083,22,33,12,65124.0,33610.7152,72360.0,72360.0,-31513.2848,4
4084,23,33,12,65124.0,77682.52,72360.0,72360.0,12558.520000000004,6
4085,24,33,12,64620.0,67540.0288,71800.0,67000.0,2920.0288,7
4086,25,33,12,64872.0,56870.6752,72080.0,69680.0,-8001.324800000002,7
4087,26,33,12,62865.0,55773.9088,69850.0,56250.0,-7091.091200000003,8
4088,27,33,12,64215.0,82675.8296,71350.0,69350.0,18460.829599999997,9
4089,28,33,12,64476.01407,59271.592,71640.01563,71640.0,-5204.4220700000005,9
4090,29,33,12,64395.01407,12070.008,71550.01563,71550.0,-52325.006069999996,10
4091,30,33,12,59940.0,0.0,66600.0,0.0,-59940.0,10
4092,31,33,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4093,32,33,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4094,33,33,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4095,34,33,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4096,35,33,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4097,7,34,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4098,8,34,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4099,20,34,12,65124.0,53688.448,72360.0,72360.0,-11435.552000000003,7
4100,21,34,12,65124.0,39961.7168,72360.0,72360.0,-25162.283199999998,7
4101,22,34,12,65124.0,45050.9296,72360.0,72360.0,-20073.070399999997,7
4102,23,34,12,65124.0,22176.6784,72360.0,72360.0,-42947.321599999996,7
4103,24,34,12,59652.0,0.0,66280.0,0.0,-59652.0,7
4104,25,34,12,58176.0,0.0,64640.0,0.0,-58176.0,8
4105,26,34,12,55584.0,2502.6912,61760.0,5360.0,-53081.3088,9
4106,27,34,12,57708.0,26312.6688,64120.0,24120.0,-31395.3312,9
4107,28,34,12,63621.0,45436.8928,70690.0,64290.0,-18184.1072,10
4108,29,34,12,64827.01407,3750.0296,72030.01563,72030.0,-61076.984469999996,10
4109,30,34,12,58176.0,0.0,64640.0,0.0,-58176.0,11
4110,31,34,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4111,32,34,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4112,33,34,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4113,34,34,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4114,35,34,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4115,8,35,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4116,9,35,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4117,10,35,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4118,18,35,12,60300.0,30939.4208,67000.0,40200.0,-29360.5792,8
4119,19,35,12,61776.0,30510.192,68640.0,48240.0,-31265.808,8
4120,20,35,12,61776.0,26258.2112,68640.0,48240.0,-35517.788799999995,8
4121,21,35,12,61272.0,21349.3088,68080.0,42880.0,-39922.6912,8
4122,22,35,12,61164.0,13190.96,67960.0,45560.0,-47973.04,8
4123,23,35,12,59436.0,4339.0272,66040.0,34840.0,-55096.9728,8
4124,24,35,12,56592.0,0.0,62880.0,0.0,-56592.0,8
4125,25,35,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4126,26,35,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4127,27,35,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4128,28,35,12,55332.0,0.0,61480.0,0.0,-55332.0,10
4129,29,35,12,56844.0,0.0,63160.0,0.0,-56844.0,11
4130,30,35,12,57060.0,0.0,63400.0,0.0,-57060.0,12
4131,31,35,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4132,32,35,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4133,33,35,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4134,34,35,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4135,9,36,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4136,10,36,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4137,11,36,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4138,12,36,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4139,13,36,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4140,14,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4141,15,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4142,16,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4143,17,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4144,18,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4145,19,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4146,20,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4147,21,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4148,22,36,12,55080.0,0.0,61200.0,0.0,-55080.0,8
4149,23,36,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4150,24,36,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4151,25,36,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4152,26,36,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4153,27,36,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4154,28,36,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4155,29,36,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4156,30,36,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4157,31,36,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4158,32,36,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4159,33,36,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4160,10,37,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4161,11,37,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4162,12,37,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4163,13,37,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4164,14,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4165,15,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4166,16,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4167,17,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4168,18,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4169,19,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4170,20,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4171,21,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4172,22,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4173,23,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4174,24,37,12,55080.0,0.0,61200.0,0.0,-55080.0,9
4175,25,37,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4176,26,37,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4177,27,37,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4178,28,37,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4179,29,37,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4180,30,37,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4181,31,37,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4182,32,37,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4183,12,38,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4184,13,38,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4185,14,38,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4186,15,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4187,16,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4188,17,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4189,18,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4190,19,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4191,20,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4192,21,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4193,22,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4194,23,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4195,24,38,12,55080.0,0.0,61200.0,0.0,-55080.0,10
4196,25,38,12,55080.0,0.0,61200.0,0.0,-55080.0,11
4197,26,38,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4198,27,38,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4199,28,38,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4200,29,38,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4201,30,38,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4202,13,39,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4203,14,39,12,55080.0,0.0,61200.0,0.0,-55080.0,13
4204,15,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4205,16,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4206,17,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4207,18,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4208,19,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4209,20,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4210,21,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4211,22,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4212,23,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4213,24,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4214,25,39,12,55080.0,0.0,61200.0,0.0,-55080.0,12
4215,26,39,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4216,27,39,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4217,28,39,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4218,29,39,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4219,15,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4220,16,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4221,17,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4222,18,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4223,19,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4224,20,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4225,21,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4226,22,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4227,23,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4228,24,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4229,25,40,12,55080.0,0.0,61200.0,0.0,-55080.0,14
4230,26,40,12,55080.0,0.0,61200.0,0.0,-55080.0,15
4231,33,24,13,43578.0,0.0,48420.0,0.0,-43578.0,9
4232,33,25,13,46719.0,0.0,51910.0,0.0,-46719.0,9
4233,34,25,13,43713.0,0.0,48570.0,0.0,-43713.0,10
4234,33,26,13,49986.0,0.0,55540.0,0.0,-49986.0,9
4235,34,26,13,46332.0,0.0,51480.0,0.0,-46332.0,11
4236,35,26,13,46890.0,0.0,52100.0,0.0,-46890.0,12
4237,33,27,13,53253.0,0.0,59170.0,0.0,-53253.0,10
4238,34,27,13,50598.0,0.0,56220.0,0.0,-50598.0,11
4239,35,27,13,50292.0,0.0,55880.0,0.0,-50292.0,12
4240,36,27,13,51660.0,0.0,57400.0,0.0,-51660.0,14
4241,33,28,13,55917.0,0.0,62130.0,0.0,-55917.0,10
4242,34,28,13,54621.0,0.0,60690.0,0.0,-54621.0,11
4243,35,28,13,53874.0,0.0,59860.0,0.0,-53874.0,12
4244,36,28,13,53559.0,0.0,59510.0,0.0,-53559.0,14
4245,33,29,13,57213.0,0.0,63570.0,0.0,-57213.0,10
4246,34,29,13,55440.0,0.0,61600.0,0.0,-55440.0,12
4247,35,29,13,54756.0,0.0,60840.0,0.0,-54756.0,13
4248,36,29,13,53118.0,0.0,59020.0,0.0,-53118.0,14
4249,33,30,13,56673.0,0.0,62970.0,0.0,-56673.0,11
4250,34,30,13,54927.0,0.0,61030.0,0.0,-54927.0,12
4251,35,30,13,54378.0,0.0,60420.0,0.0,-54378.0,14
4252,36,30,13,52794.0,0.0,58660.0,0.0,-52794.0,14
4253,33,31,13,55269.0,0.0,61410.0,0.0,-55269.0,11
4254,34,31,13,54225.0,0.0,60250.0,0.0,-54225.0,12
4255,35,31,13,55269.0,0.0,61410.0,0.0,-55269.0,14
4256,36,31,13,56691.0,0.0,62990.0,0.0,-56691.0,15
4257,37,31,13,57762.0,0.0,64180.0,0.0,-57762.0,15
4258,33,32,13,54198.0,0.0,60220.0,0.0,-54198.0,12
4259,34,32,13,56070.0,0.0,62300.0,0.0,-56070.0,13
4260,35,32,13,58041.0,0.0,64490.0,0.0,-58041.0,14
4261,36,32,13,58320.0,0.0,64800.0,0.0,-58320.0,15
4262,32,33,13,54441.0,0.0,60490.0,0.0,-54441.0,11
4263,33,33,13,56358.0,0.0,62620.0,0.0,-56358.0,12
4264,34,33,13,58212.0,0.0,64680.0,0.0,-58212.0,13
4265,35,33,13,58320.0,0.0,64800.0,0.0,-58320.0,14
4266,36,33,13,58320.0,0.0,64800.0,0.0,-58320.0,15
4267,32,34,13,56808.0,0.0,63120.0,0.0,-56808.0,12
4268,33,34,13,58239.0,0.0,64710.0,0.0,-58239.0,12
4269,34,34,13,58320.0,0.0,64800.0,0.0,-58320.0,14
4270,35,34,13,58320.0,0.0,64800.0,0.0,-58320.0,14
4271,36,34,13,58320.0,0.0,64800.0,0.0,-58320.0,15
4272,32,35,13,56160.0,0.0,62400.0,0.0,-56160.0,12
4273,33,35,13,57492.0,0.0,63880.0,0.0,-57492.0,13
4274,34,35,13,58320.0,0.0,64800.0,0.0,-58320.0,14
4275,35,35,13,58320.0,0.0,64800.0,0.0,-58320.0,15
4276,36,35,13,58320.0,0.0,64800.0,0.0,-58320.0,15
4277,32,36,13,51480.0,0.0,57200.0,0.0,-51480.0,13
4278,33,36,13,54531.0,0.0,60590.0,0.0,-54531.0,14
4279,34,36,13,56889.0,0.0,63210.0,0.0,-56889.0,15
4280,35,36,13,55881.0,0.0,62090.0,0.0,-55881.0,15
4281,32,37,13,49680.0,0.0,55200.0,0.0,-49680.0,14
4282,33,37,13,46800.0,0.0,52000.0,0.0,-46800.0,15
4283,34,37,13,48348.0,0.0,53720.0,0.0,-48348.0,15
4284,32,38,13,44955.0,0.0,49950.0,0.0,-44955.0,15
4285,14,28,4,65124.0,433717.328,72360.0,72360.0,368593.328,14
4286,13,28,5,65124.0,469885.864,72360.0,72360.0,404761.864,12
4287,11,28,6,65124.0,355525.168,72360.0,72360.0,290401.168,14
4288,21,25,7,64395.01407,943994.456,71550.01563,71550.0,879599.44193,2
4289,22,25,7,64395.01407,830608.6,71550.01563,71550.0,766213.58593,3
4290,23,25,7,64395.01407,662292.608,71550.01563,71550.0,597897.59393,4
4291,24,25,7,64395.01407,786672.528,71550.01563,71550.0,722277.51393,6
4292,20,26,7,65016.00703,1233684.096,72240.00781,72240.0,1168668.08897,2
4293,21,26,7,64611.01407,889366.312,71790.01563,71790.0,824755.29793,3
4294,22,26,7,64395.01407,726765.32,71550.01563,71550.0,662370.3059299999,3
4295,23,26,7,64395.01407,778426.384,71550.01563,71550.0,714031.3699299999,6
4296,24,26,7,64395.01407,808776.352,71550.01563,71550.0,744381.3379299999,7
4297,25,26,7,64395.01407,708276.184,71550.01563,71550.0,643881.16993,7
4298,26,26,7,64395.01407,541513.352,71550.01563,71550.0,477118.33793,9
4299,20,27,7,65124.0,1328906.696,72360.0,72360.0,1263782.696,3
4300,21,27,7,65070.0,906666.336,72300.0,72300.0,841596.336,3
4301,22,27,7,64800.01407,764003.688,72000.01563,72000.0,699203.6739299999,4
4302,23,27,7,64449.01407,879120.184,71610.01563,71610.0,814671.16993,6
4303,24,27,7,64395.01407,807953.92,71550.01563,71550.0,743558.90593,7
4304,25,27,7,64395.01407,629190.384,71550.01563,71550.0,564795.3699299999,8
4305,26,27,7,64395.01407,479815.912,71550.01563,71550.0,415420.89793000004,9
4306,27,27,7,64395.01407,292518.94,71550.01563,71550.0,228123.92593,10
4307,28,27,7,64449.01407,0.0,71610.01563,0.0,-64449.01407,11
4308,19,28,7,65124.0,1156745.128,72360.0,72360.0,1091621.128,4
4309,20,28,7,65124.0,1074174.776,72360.0,72360.0,1009050.7760000001,4
4310,21,28,7,65124.0,833518.296,72360.0,72360.0,768394.296,4
4311,22,28,7,65124.0,763215.632,72360.0,72360.0,698091.632,6
4312,23,28,7,64989.00703,822615.296,72210.00781,72210.0,757626.28897,7
4313,24,28,7,64584.01407,742869.52,71760.01563,71760.0,678285.50593,8
4314,25,28,7,64395.01407,628595.752,71550.01563,71550.0,564200.73793,9
4315,26,28,7,64395.01407,550897.78,71550.01563,71550.0,486502.76593000005,9
4316,27,28,7,64395.01407,329119.264,71550.01563,71550.0,264724.24993000005,10
4317,28,28,7,64395.01407,89628.596,71550.01563,71550.0,25233.581930000008,12
4318,29,28,7,64422.01407,5985.724,71580.01563,71580.0,-58436.290069999995,13
4319,10,29,7,65124.0,160302.368,72360.0,72360.0,95178.36799999999,14
4320,18,29,7,65124.0,908136.656,72360.0,72360.0,843012.656,7
4321,19,29,7,65124.0,977030.32,72360.0,72360.0,911906.32,7
4322,20,29,7,65124.0,866143.48,72360.0,72360.0,801019.48,7
4323,21,29,7,65124.0,705027.024,72360.0,72360.0,639903.024,7
4324,22,29,7,65124.0,687760.416,72360.0,72360.0,622636.416,7
4325,23,29,7,65124.0,831982.296,72360.0,72360.0,766858.296,8
4326,24,29,7,65097.0,717071.2,72330.0,72330.0,651974.2,9
4327,25,29,7,64665.01407,638628.944,71850.01563,71850.0,573963.92993,9
4328,26,29,7,64395.01407,544561.672,71550.01563,71550.0,480166.65793000004,10
4329,27,29,7,64395.01407,365314.236,71550.01563,71550.0,300919.22193,11
4330,28,29,7,64395.01407,204454.664,71550.01563,71550.0,140059.64992999999,12
4331,29,29,7,64395.01407,117476.796,71550.01563,71550.0,53081.781930000005,13
4332,11,30,7,65124.0,99865.4784,72360.0,72360.0,34741.47840000001,14
4333,12,30,7,65124.0,214544.496,72360.0,72360.0,149420.496,12
4334,16,30,7,65124.0,573950.632,72360.0,72360.0,508826.632,8
4335,17,30,7,65124.0,666212.728,72360.0,72360.0,601088.728,8
4336,18,30,7,65124.0,827952.76,72360.0,72360.0,762828.76,8
4337,19,30,7,65124.0,788407.216,72360.0,72360.0,723283.216,8
4338,20,30,7,65124.0,684482.008,72360.0,72360.0,619358.008,8
4339,21,30,7,65124.0,509477.88,72360.0,72360.0,444353.88,8
4340,22,30,7,65124.0,469145.312,72360.0,72360.0,404021.312,8
4341,23,30,7,65124.0,687913.6,72360.0,72360.0,622789.6,9
4342,24,30,7,65124.0,762343.592,72360.0,72360.0,697219.592,9
4343,25,30,7,65097.0,714069.248,72330.0,72330.0,648972.248,10
4344,26,30,7,64665.01407,567863.648,71850.01563,71850.0,503198.63393000007,10
4345,27,30,7,64395.01407,427278.776,71550.01563,71550.0,362883.76193000004,11
4346,28,30,7,64395.01407,305399.276,71550.01563,71550.0,241004.26193,12
4347,29,30,7,64395.01407,144471.44,71550.01563,71550.0,80076.42593,14
4348,30,30,7,64395.01407,207974.324,71550.01563,71550.0,143579.30993,14
4349,12,31,7,65124.0,0.0,72360.0,0.0,-65124.0,14
4350,13,31,7,65124.0,5696.608,72360.0,72360.0,-59427.392,12
4351,14,31,7,63648.0,7436.464,70720.0,64320.0,-56211.536,12
4352,15,31,7,65124.0,150452.2528,72360.0,72360.0,85328.25279999999,9
4353,16,31,7,65124.0,492803.776,72360.0,72360.0,427679.776,9
4354,17,31,7,65124.0,585711.112,72360.0,72360.0,520587.11199999996,8
4355,18,31,7,65124.0,703867.824,72360.0,72360.0,638743.824,8
4356,19,31,7,65124.0,726592.4,72360.0,72360.0,661468.4,8
4357,20,31,7,65124.0,635097.984,72360.0,72360.0,569973.984,8
4358,21,31,7,65124.0,488764.944,72360.0,72360.0,423640.944,8
4359,22,31,7,65124.0,407006.24,72360.0,72360.0,341882.24,9
4360,23,31,7,65124.0,535566.616,72360.0,72360.0,470442.61600000004,9
4361,24,31,7,65124.0,649814.512,72360.0,72360.0,584690.512,10
4362,25,31,7,65124.0,617676.744,72360.0,72360.0,552552.744,10
4363,26,31,7,65097.0,526664.908,72330.0,72330.0,461567.90800000005,11
4364,27,31,7,64908.00703,417440.076,72120.00781,72120.0,352532.06897,12
4365,28,31,7,64611.01407,394382.956,71790.01563,71790.0,329771.94193000003,13
4366,29,31,7,64395.01407,324446.444,71550.01563,71550.0,260051.42993,14
4367,30,31,7,64395.01407,349025.3,71550.01563,71550.0,284630.28593,15
4368,31,31,7,64395.01407,313837.52,71550.01563,71550.0,249442.50593,15
4369,13,32,7,56448.0,805.2864,62720.0,10720.0,-55642.7136,14
4370,14,32,7,55584.0,1347.0752,61760.0,5360.0,-54236.9248,12
4371,15,32,7,63036.0,160774.0544,70040.0,61640.0,97738.0544,11
4372,16,32,7,65124.0,438830.896,72360.0,72360.0,373706.896,10
4373,17,32,7,65124.0,495863.56,72360.0,72360.0,430739.56,9
4374,18,32,7,65124.0,543405.64,72360.0,72360.0,478281.64,9
4375,19,32,7,65124.0,612319.8,72360.0,72360.0,547195.8,9
4376,20,32,7,65124.0,592303.528,72360.0,72360.0,527179.528,9
4377,21,32,7,65124.0,577952.472,72360.0,72360.0,512828.47199999995,9
4378,22,32,7,65124.0,533699.704,72360.0,72360.0,468575.704,9
4379,23,32,7,65124.0,442270.768,72360.0,72360.0,377146.768,10
4380,24,32,7,65124.0,431281.104,72360.0,72360.0,366157.104,10
4381,25,32,7,65124.0,333977.424,72360.0,72360.0,268853.424,12
4382,26,32,7,65124.0,225208.88,72360.0,72360.0,160084.88,12
4383,27,32,7,59184.0,88870.192,65760.0,32160.0,29686.191999999995,13
4384,28,32,7,62424.0,153371.072,69360.0,58960.0,90947.07199999999,14
4385,29,32,7,64935.00703,205283.468,72150.00781,72150.0,140348.46097,14
4386,30,32,7,64476.01407,348002.916,71640.01563,71640.0,283526.90193000005,15
4387,14,33,7,55080.0,0.0,61200.0,0.0,-55080.0,15
4388,15,33,7,55836.0,29430.688,62040.0,8040.0,-26405.312,13
4389,16,33,7,59436.0,216052.384,66040.0,34840.0,156616.384,12
4390,17,33,7,63036.0,411005.008,70040.0,61640.0,347969.008,10
4391,18,33,7,65124.0,492352.416,72360.0,72360.0,427228.416,10
4392,19,33,7,65124.0,567497.96,72360.0,72360.0,502373.95999999996,10
4393,20,33,7,65124.0,579738.44,72360.0,72360.0,514614.43999999994,10
4394,21,33,7,65124.0,577820.608,72360.0,72360.0,512696.608,10
4395,22,33,7,65124.0,493882.328,72360.0,72360.0,428758.328,10
4396,23,33,7,65124.0,339099.856,72360.0,72360.0,273975.856,11
4397,24,33,7,65124.0,274557.856,72360.0,72360.0,209433.85600000003,12
4398,25,33,7,62532.0,202921.4304,69480.0,56280.0,140389.4304,12
4399,26,33,7,58068.0,73922.976,64520.0,24120.0,15854.975999999995,13
4400,27,33,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4401,28,33,7,55584.0,13583.632,61760.0,5360.0,-42000.368,14
4402,16,34,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4403,17,34,7,55080.0,0.0,61200.0,0.0,-55080.0,12
4404,18,34,7,56952.0,110884.784,63280.0,16080.0,53932.784,12
4405,19,34,7,60300.0,301456.712,67000.0,40200.0,241156.712,12
4406,20,34,7,64512.0,517287.584,71680.0,69680.0,452775.584,12
4407,21,34,7,65124.0,519032.584,72360.0,72360.0,453908.584,12
4408,22,34,7,62892.0,255637.8,69880.0,56280.0,192745.8,12
4409,23,34,7,59796.0,57572.3904,66440.0,34840.0,-2223.6096000000034,12
4410,24,34,7,56196.0,7859.6896,62440.0,8040.0,-48336.3104,14
4411,25,34,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4412,26,34,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4413,27,34,7,55080.0,0.0,61200.0,0.0,-55080.0,15
4414,17,35,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4415,18,35,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4416,19,35,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4417,20,35,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4418,21,35,7,56556.0,40543.68,62840.0,8040.0,-16012.32,14
4419,22,35,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4420,23,35,7,55080.0,0.0,61200.0,0.0,-55080.0,14
4421,24,35,7,55080.0,0.0,61200.0,0.0,-55080.0,15
4422,24,24,8,64395.01407,668223.136,71550.01563,71550.0,603828.12193,4
4423,23,25,8,64395.01407,834927.416,71550.01563,71550.0,770532.4019299999,3
4424,24,25,8,64395.01407,771880.976,71550.01563,71550.0,707485.96193,4
4425,25,25,8,64395.01407,704038.928,71550.01563,71550.0,639643.9139299999,6
4426,26,25,8,64665.01407,530232.72,71850.01563,71850.0,465567.70593,7
4427,22,26,8,64395.01407,802023.696,71550.01563,71550.0,737628.68193,3
4428,23,26,8,64395.01407,867531.264,71550.01563,71550.0,803136.2499299999,3
4429,24,26,8,64395.01407,813098.808,71550.01563,71550.0,748703.7939299999,6
4430,25,26,8,64395.01407,723942.568,71550.01563,71550.0,659547.5539299999,7
4431,26,26,8,64395.01407,548745.472,71550.01563,71550.0,484350.45793,7
4432,27,26,8,64611.01407,299394.9152,71790.01563,71790.0,234783.90112999998,9
4433,28,26,8,65097.0,55875.4992,72330.0,72330.0,-9221.500800000002,9
